scorer,,,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
bodyparts,,,Head,Head,Pro,Pro,Meso,Meso,Meta,Meta,LF0,LF0,LF1,LF1,LF2,LF2,LM0,LM0,LM1,LM1,LM2,LM2,LH0,LH0,LH1,LH1,LH2,LH2,RF0,RF0,RF1,RF1,RF2,RF2,RM0,RM0,RM1,RM1,RM2,RM2,RH0,RH0,RH1,RH1,RH2,RH2,Bar,Bar,Axis,Axis,Fix,Fix
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PIC_0562,img0354.png,380.1693438716032,217.2921273402189,359.9182780112401,218.6887525719681,337.57227430325315,221.83115934340375,316.9720521349527,227.4176602704005,356.7758712398044,203.3258750227271,365.50477893823677,194.5969673242947,372.48790509698273,192.15287316873363,332.3349296841937,205.42081287035086,325.3518035254478,190.75624793698447,309.2906133603322,183.77312177823853,311.0363949000187,211.0073137973476,281.00895241741125,205.07165656241358,261.1070428649855,219.3870651878427,365.50477893823677,230.90922334977344,374.58284294460645,236.14656796883287,381.9151254112897,233.00416119739722,339.31805584293966,238.93981843233124,334.4298675318175,255.6993212133214,324.6534909095732,256.7467901371332,326.0501161413224,247.31956982282628,308.9414570523949,270.01472983875055,298.1176115063388,251.85860182601118,315.9245832111408,358.3512757468863,314.52795797939166,221.83115934340375,345.25371307787367,217.9904399560935
labeled-data,PIC_0562,img0469.png,381.875360341827,217.5624165368205,358.18068725803334,221.45743129032084,336.75810611378165,226.00161516940454,314.68635584394656,227.624537983363,352.01358056499123,206.20195683911126,358.82985638361674,195.1660817041937,354.28567250453307,203.28069577398603,342.6006282440321,206.20195683911126,346.82022756032416,192.56940520186015,347.46939668590755,180.5597763785675,317.28303234628004,207.17571052748633,290.3425136345695,194.19232801581862,284.82457606711074,211.07072528098666,369.8657315185343,232.16872186244672,378.95409927670175,234.11622923919685,384.1474522813688,228.27370710894638,341.6268745556571,240.60792049503073,341.3022899928653,259.75840969974064,334.81059873703146,270.4697002718665,326.3714001044475,247.0996117508646,311.1159256532379,271.7680385230333,304.62423439740405,249.69628825319813,316.309278657905,358.1075322256237,313.38801759277976,221.45743129032084,346.17105843474064,221.13284672752914
labeled-data,PIC_0562,img0589.png,380.25366038171865,227.94912254615474,360.33629520159616,227.61716645981937,337.09936915812,227.61716645981937,317.513960064333,226.28934211447788,360.6682512879315,212.34718648839217,370.95888996432814,205.70806476168468,378.5938799500417,202.72045998466632,337.76328133079073,209.3595817113738,339.75501784880294,194.75351391261736,330.7922035177479,184.79483132255615,314.5263552873146,208.69566953870307,286.64204403514316,194.75351391261736,264.06903016433773,205.04415258901395,356.02086607923627,241.55932208590505,364.9836804102914,249.8582242442894,365.3156364966268,243.21910251758194,336.43545698544926,243.21910251758194,335.43958872644316,260.4808190070214,331.1241596040833,254.17365336664926,313.86244311464384,246.53866338093567,289.29769272582615,262.804511611369,275.6874931860758,246.2067072946003,315.85417963265604,358.0759083896213,314.1943992009792,220.9780447331119,346.3941395755105,224.629561682801
labeled-data,PIC_0562,img0898.png,380.61749462161856,228.2900882723769,358.6571362631102,227.64419537947958,334.75909922590984,226.99830248658228,316.99704467123394,226.99830248658228,353.8129395663804,209.55919437835502,360.59481494180204,199.22490809199812,356.07356469152097,201.4855332171387,343.1557068335748,208.9133014854577,348.9687428696506,197.61017585975486,350.2605286554452,188.24472891274394,320.5494555821691,208.9133014854577,294.7137398662769,191.1512469307818,293.4219540804823,209.23624793190638,369.38978889617204,239.6429389196726,379.064020773846,241.31090993306466,383.7343396113438,237.6413737036021,336.6975570336874,243.64606935181357,330.35926718279757,258.3242142696638,318.34987588637466,263.32812730984,321.01862950780196,246.9820113785977,297.3334411176346,266.66406933662415,289.99436865870945,245.64763456788404,315.68112226494736,358.0688808705096,313.67955704887686,221.29525777235983,345.03741210064777,224.63119979914396
labeled-data,PIC_0562,img1572.png,291.58582673871535,275.7125981053289,297.3820065576212,257.599536171248,304.9894925699352,232.96577194089807,309.69888867279616,217.75079991627015,313.68376229829397,261.9466710354274,312.9592398209307,273.1767694345575,313.32150105961233,280.42199420818986,324.91386069742407,231.8789882248532,338.3175265286439,224.27150221253925,341.94013891546007,210.1433139039562,328.17421184555866,222.09793478044955,352.44571483722694,213.40366505209076,334.33265290314614,204.70939532373194,288.32547559058077,243.10908662398333,274.55954852067936,251.0788338749789,284.340601965083,246.3694377721179,290.13678178398885,232.96577194089807,271.29919737254477,231.8789882248532,271.29919737254477,226.80733088331058,290.86130426135213,209.41879142659295,279.2689446235404,183.33598224151655,301.7291414218006,159.78900172721146,315.49506849170206,357.5836380473743,314.0460235369756,222.46019601913116,306.07627628598004,246.3694377721179
labeled-data,PIC_0562,img1606.png,291.44093145764714,274.81398481360895,297.78471718886794,260.36425064805053,305.1858005419588,241.33289345438826,310.47228865130944,223.71126642321946,313.64418151691984,261.0691157292973,312.5868838950497,273.0518221104921,313.64418151691984,279.7480403823362,321.0452648700107,245.2096514012454,333.3804037918289,257.8972228636869,335.49499903556915,252.2583022137129,328.798780763725,223.3588338825961,354.5263562292314,206.44207193267405,342.19121730741324,187.05828219838835,288.2690385920368,248.0291117262324,272.0571417233615,255.78262761994665,268.8852488577511,256.4874927011935,292.14579653889393,228.9977545325701,275.93389967021864,223.00640134197272,283.3349830233095,209.26153225766106,293.5555267013874,215.9577505295052,273.11443934523163,193.40206792960913,303.07120529821856,187.41071473901175,316.46364184190685,357.98806440072565,314.3490465981666,220.53937355760908,306.5955307044523,246.26694902311553
labeled-data,PIC_0562,img2425.png,331.47564697265625,272.33349609375,327.0211522605013,254.16174701245072,321.20831298828125,230.04417419433594,317.4829252802753,212.29703528466703,341.81925208154206,255.31325868677365,352.7037504755878,267.6072154096745,360.0484844653367,273.44685708179225,337.8603820800781,226.4307861328125,360.84773240918156,220.84875859643694,366.54918663916106,208.2822723388672,338.90411376953125,211.45811462402344,355.01649819507344,190.81912575855006,344.98377180615887,189.27714909936662,311.6677474301767,246.46563774608632,299.34282785398995,252.2050225553971,299.77904665476376,243.29209825020175,302.0239832375456,224.43747083005954,291.95218307299376,214.7528221271549,287.210431054919,201.7720949210872,298.6174236743211,217.10635375976562,271.94295110131975,209.45764916357516,278.4803161621094,174.822998046875,315.58525071972844,357.31776029907456,314.3076017939472,220.8545111599135,322.70883563549756,243.40575773559803
labeled-data,PIC_0562,img2487.png,351.96785213774615,261.4159459120275,339.2915099628362,249.08220757968266,323.53173320484,231.60941160886077,310.17018334479974,219.61827711908106,345.8009829715737,231.95201545142592,361.56075972956995,232.29461929399105,371.49627116395885,227.8407693406443,333.809848481794,215.1644271657343,343.74535991618296,200.77506577799863,337.57849075001053,185.01528902000243,325.9299601027959,205.22891573134538,326.61516778792617,175.42238142817865,308.1145602894089,156.92177392966136,325.24475241766567,253.87866137559456,324.21694088997026,266.2123997079394,323.8743370474051,269.2958342910256,311.19799487249514,242.23013072837995,302.63289880836675,254.90647290328997,293.039991216543,253.87866137559456,295.78082195706406,229.55378855346996,270.085533764679,235.03545003451214,266.31689149646246,207.96974647186647,316.33705251097217,357.68762567283045,315.65184482584186,223.0443155447324,332.09682926896835,238.8040923027286
