scorer,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000,DLC_resnet50_CricketOct17shuffle1_86000
bodyparts,Head,Head,Head,Pro,Pro,Pro,Meso,Meso,Meso,Meta,Meta,Meta,LF0,LF0,LF0,LF1,LF1,LF1,LF2,LF2,LF2,LM0,LM0,LM0,LM1,LM1,LM1,LM2,LM2,LM2,LH0,LH0,LH0,LH1,LH1,LH1,LH2,LH2,LH2,RF0,RF0,RF0,RF1,RF1,RF1,RF2,RF2,RF2,RM0,RM0,RM0,RM1,RM1,RM1,RM2,RM2,RM2,RH0,RH0,RH0,RH1,RH1,RH1,RH2,RH2,RH2,Bar,Bar,Bar,Axis,Axis,Axis,Fix,Fix,Fix
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,356.5281982421875,179.25076293945312,0.9999983310699463,335.43927001953125,179.06930541992188,0.9999942183494568,309.2719421386719,179.3870391845703,0.9999985694885254,290.58941650390625,177.7954559326172,0.9999921321868896,328.3910827636719,167.15667724609375,0.9999632835388184,334.4021301269531,149.9619140625,0.9998783469200134,326.646240234375,152.13124084472656,0.9998606443405151,318.31085205078125,165.3746337890625,0.9999986886978149,326.2957763671875,144.58822631835938,0.9999542236328125,326.0801696777344,145.53623962402344,0.9999359846115112,293.2408142089844,158.40591430664062,0.9999818801879883,260.29693603515625,142.0081787109375,0.9999995231628418,244.73390197753906,155.74134826660156,0.9999982714653015,337.2225646972656,195.72999572753906,0.9999954700469971,346.6967468261719,200.96282958984375,0.9999901652336121,353.5926818847656,200.12803649902344,0.9999880790710449,309.5956115722656,195.74179077148438,0.999998152256012,298.84271240234375,210.69741821289062,0.9999768137931824,287.01806640625,214.21014404296875,0.999822735786438,294.3534240722656,197.7007293701172,0.9999852776527405,265.6434326171875,214.61814880371094,0.9999972581863403,276.7220153808594,197.91087341308594,0.9999897480010986,279.9978332519531,318.08917236328125,0.9999933242797852,278.0162658691406,175.82730102539062,0.9999972581863403,315.2668151855469,180.48150634765625,0.9999990463256836
1,357.4856872558594,179.1897735595703,0.9999983310699463,336.2724914550781,178.85240173339844,0.9999942183494568,309.98114013671875,178.60874938964844,0.9999985694885254,291.3819274902344,177.09976196289062,0.9999895095825195,329.31964111328125,165.84259033203125,0.9999891519546509,339.7112731933594,150.5083465576172,0.9999797344207764,337.0485534667969,144.4300079345703,0.9999158978462219,317.7707214355469,164.10890197753906,0.9999974966049194,322.27337646484375,143.08583068847656,0.9999400973320007,321.53106689453125,142.50404357910156,0.9996529817581177,292.4190673828125,157.91925048828125,0.9999877214431763,260.0076599121094,143.15155029296875,0.9999988079071045,240.507568359375,153.88189697265625,0.9999926090240479,335.9812927246094,195.3147735595703,0.9999933242797852,344.8686218261719,202.52590942382812,0.9999910593032837,350.03277587890625,201.0183868408203,0.9999402165412903,308.3515625,195.13438415527344,0.9999962449073792,297.73895263671875,208.9945831298828,0.999970555305481,280.9844970703125,209.46153259277344,0.9998921751976013,294.30401611328125,197.7421417236328,0.9999850988388062,265.78790283203125,213.90895080566406,0.9999985098838806,275.0638732910156,197.44395446777344,0.9999865293502808,279.9986877441406,318.2547912597656,0.9999919533729553,278.78485107421875,175.66854858398438,0.9999942779541016,315.418212890625,179.1210479736328,0.9999991655349731
2,357.7610778808594,180.02615356445312,0.9999978542327881,335.9708557128906,179.49679565429688,0.9999923706054688,309.9546813964844,178.99261474609375,0.9999985694885254,291.68475341796875,177.20401000976562,0.9999925494194031,331.4122009277344,165.13551330566406,0.999989926815033,343.3523254394531,152.21986389160156,0.9999598264694214,344.4160461425781,143.9627227783203,0.9999716281890869,317.3836669921875,163.61778259277344,0.9999966621398926,320.5845642089844,142.3770751953125,0.9999834299087524,317.2892150878906,143.82669067382812,0.999982476234436,292.7622375488281,157.62704467773438,0.9999819397926331,260.3525695800781,143.86599731445312,0.9999977946281433,239.3861846923828,152.9949188232422,0.9999895691871643,334.7718811035156,196.25611877441406,0.9999923706054688,343.3983459472656,203.80404663085938,0.9999960064888,347.0136413574219,200.9898223876953,0.9999678134918213,308.02752685546875,195.62879943847656,0.9999957084655762,296.9185791015625,209.76731872558594,0.9999781847000122,280.265625,210.67715454101562,0.9999144077301025,294.75103759765625,198.71170043945312,0.9999904632568359,266.36846923828125,214.2836151123047,0.9999992847442627,273.0496520996094,197.54736328125,0.9999756813049316,279.9074401855469,318.2891540527344,0.9999916553497314,279.58380126953125,175.93592834472656,0.9999918937683105,315.6751708984375,179.25018310546875,0.9999992251396179
3,357.07904052734375,182.4348907470703,0.9999980330467224,336.0184631347656,180.98690795898438,0.9999908208847046,309.6409606933594,179.39089965820312,0.9999982118606567,291.3191833496094,177.087158203125,0.9999899864196777,334.65057373046875,165.09494018554688,0.999979555606842,346.7033996582031,155.58982849121094,0.9999749660491943,356.432861328125,148.87864685058594,0.9999932050704956,318.35076904296875,164.62466430664062,0.9999944567680359,317.9037170410156,142.77493286132812,0.9999756217002869,314.5982666015625,143.69253540039062,0.9999790191650391,292.6004333496094,157.76895141601562,0.999974250793457,260.5010986328125,144.19827270507812,0.9999974966049194,239.24935913085938,152.5736083984375,0.9999914765357971,333.4058837890625,197.15426635742188,0.9999960660934448,342.07171630859375,205.07406616210938,0.9999979138374329,342.6958312988281,200.69908142089844,0.999976634979248,310.3924255371094,196.2279510498047,0.9999982118606567,300.7821044921875,212.2124481201172,0.9999872446060181,288.4602966308594,217.6431121826172,0.999978244304657,294.4904479980469,198.8216552734375,0.9999833703041077,266.6752624511719,214.96194458007812,0.9999995231628418,270.5923767089844,198.5010223388672,0.9999961256980896,280.0137634277344,318.2664489746094,0.9999927878379822,278.6234130859375,177.08697509765625,0.9999957084655762,315.9032897949219,179.68539428710938,0.9999985694885254
4,356.4261474609375,185.06983947753906,0.9999961853027344,335.65594482421875,182.25704956054688,0.9999856948852539,309.0098571777344,180.2533721923828,0.9999974966049194,290.0072937011719,177.3426513671875,0.9999891519546509,336.5263977050781,167.17709350585938,0.9999852776527405,350.395751953125,158.71873474121094,0.9999520778656006,359.65606689453125,155.5679473876953,0.9999440908432007,317.9230651855469,165.60740661621094,0.9999892711639404,316.914794921875,142.77713012695312,0.9999247193336487,311.1595764160156,144.14088439941406,0.9999878406524658,292.87506103515625,158.05921936035156,0.9999746084213257,260.6697998046875,144.10028076171875,0.9999977350234985,239.46266174316406,152.13328552246094,0.9999927282333374,333.00787353515625,198.3562469482422,0.999997079372406,341.3988952636719,206.75975036621094,0.999997615814209,340.83856201171875,200.58311462402344,0.9999915957450867,311.70306396484375,197.68898010253906,0.9999966025352478,308.53021240234375,215.221435546875,0.9999927878379822,297.68402099609375,223.7944793701172,0.9999859929084778,292.2221984863281,198.56210327148438,0.999991238117218,264.68743896484375,213.46217346191406,0.9999995231628418,267.55670166015625,197.26084899902344,0.9999983310699463,280.009765625,318.3943176269531,0.9999922513961792,277.1212158203125,176.86380004882812,0.9999979734420776,316.1537780761719,181.15415954589844,0.9999973773956299
5,356.5721435546875,186.61312866210938,0.999998927116394,334.5922546386719,183.76609802246094,0.9999827146530151,308.7751159667969,180.98110961914062,0.9999977946281433,289.0835266113281,177.85894775390625,0.9999933838844299,339.2242431640625,168.30967712402344,0.9999828934669495,353.4844665527344,161.4822540283203,0.9999381899833679,364.78228759765625,159.95162963867188,0.9999507665634155,317.2813720703125,166.34046936035156,0.9999861717224121,315.50762939453125,144.0301055908203,0.9999775886535645,308.0366516113281,143.59335327148438,0.9999959468841553,293.8771057128906,159.423095703125,0.9999834299087524,262.0888977050781,142.52108764648438,0.9999992251396179,243.84835815429688,152.75790405273438,0.9999986290931702,332.20831298828125,199.7829132080078,0.9999961853027344,339.68597412109375,208.96031188964844,0.9999944567680359,338.0343933105469,201.23690795898438,0.999985933303833,313.33843994140625,198.7458953857422,0.999993622303009,313.9547119140625,216.20179748535156,0.9999557733535767,309.2320861816406,231.81448364257812,0.9999838471412659,291.516845703125,198.8500518798828,0.9999887943267822,262.75555419921875,213.12298583984375,0.9999998211860657,264.0587158203125,196.3800811767578,0.9999977350234985,279.91845703125,318.2412109375,0.9999932646751404,276.6112976074219,176.63311767578125,0.9999991655349731,315.9109191894531,182.043212890625,0.9999967813491821
6,355.86431884765625,189.19371032714844,0.9999983906745911,334.163330078125,185.22096252441406,0.9999908208847046,307.88970947265625,181.59149169921875,0.9999974966049194,288.1529541015625,177.992431640625,0.9999933838844299,340.32012939453125,170.10414123535156,0.9999868869781494,355.6800842285156,164.95668029785156,0.9999786615371704,369.5126647949219,165.49075317382812,0.999987006187439,316.15966796875,167.32171630859375,0.9999784231185913,313.5215759277344,144.8270721435547,0.9999827146530151,305.41943359375,143.8014678955078,0.9999963045120239,295.0997619628906,159.74464416503906,0.9999868869781494,263.0711975097656,141.845947265625,0.9999990463256836,249.15602111816406,153.69261169433594,0.9999964833259583,328.8450927734375,201.70489501953125,0.9999892711639404,335.5147705078125,211.41139221191406,0.9999700784683228,333.34503173828125,203.5647735595703,0.9997568130493164,315.1624450683594,198.57373046875,0.999997615814209,318.7437438964844,216.01625061035156,0.9999531507492065,320.10028076171875,231.87547302246094,0.9999309778213501,290.9338073730469,198.31590270996094,0.9999933242797852,260.8931884765625,212.0026092529297,0.9999999403953552,260.7049865722656,195.75650024414062,0.9999980926513672,279.9504089355469,318.42767333984375,0.9999927282333374,277.2773132324219,176.8978729248047,0.9999989867210388,315.03094482421875,183.1702423095703,0.999995231628418
7,356.0597839355469,190.57305908203125,0.9999977946281433,333.2051696777344,186.02947998046875,0.9999947547912598,306.8083190917969,181.80812072753906,0.9999958276748657,286.6318054199219,177.79722595214844,0.9999898672103882,341.5646667480469,172.22622680664062,0.999982476234436,358.4938049316406,168.51412963867188,0.9999505281448364,371.14971923828125,169.2723388671875,0.999991774559021,315.2154541015625,167.9059600830078,0.9999827146530151,311.2787170410156,147.39207458496094,0.9999973773956299,302.2009582519531,145.22364807128906,0.9999902248382568,296.6402893066406,160.28524780273438,0.999990701675415,265.51702880859375,141.42733764648438,0.9999986886978149,254.29324340820312,154.2152099609375,0.9999961853027344,326.4707946777344,202.0333251953125,0.9999915361404419,332.29052734375,212.66285705566406,0.9999842047691345,329.8364562988281,206.86077880859375,0.9998835325241089,315.1365966796875,199.1001739501953,0.9999958276748657,319.2702331542969,216.24842834472656,0.9999430775642395,324.7202453613281,233.38729858398438,0.999953031539917,290.7749938964844,197.896240234375,0.9999927878379822,258.6611328125,211.30291748046875,1.0,256.7818603515625,195.66810607910156,0.999991774559021,280.1329345703125,318.46258544921875,0.9999922513961792,277.3227844238281,176.9332275390625,0.9999994039535522,313.8692932128906,183.58187866210938,0.9999897480010986
