scorer,,,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
bodyparts,,,Head,Head,Pro,Pro,Meso,Meso,Meta,Meta,LF0,LF0,LF1,LF1,LF2,LF2,LM0,LM0,LM1,LM1,LM2,LM2,LH0,LH0,LH1,LH1,LH2,LH2,RF0,RF0,RF1,RF1,RF2,RF2,RM0,RM0,RM1,RM1,RM2,RM2,RH0,RH0,RH1,RH1,RH2,RH2,Bar,Bar,Axis,Axis,Fix,Fix
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PIC_0558,img0010.png,245.8172237246847,185.39330085261875,269.1240632548153,179.84405334544476,295.20552653853304,171.52018208468382,317.9574413179463,163.75123557464025,274.1183860112719,192.6073226119449,264.1297404983588,204.81566712772764,262.4649662462066,207.03536613059723,296.87030079068523,189.8326988583579,301.8646235471418,203.15089287557544,316.8475918165115,204.81566712772764,319.6222155700985,189.83269885835793,345.1487541030988,199.82134437127107,350.1430768595553,182.06375234831435,265.794514750511,164.30616032535764,251.92139598257603,158.75691281818365,254.14109498544565,158.75691281818365,290.76612853279386,153.7625900617271,295.20552653853304,139.88947129379216,308.5237205557506,128.79097627944424,304.6392473007288,150.43304155742277,314.62789281364195,126.57127727657462,326.83623732942465,143.77394454881397,316.8475918165115,319.6850905262288,314.62789281364195,174.8497305889882,284.6619562749025,175.40465533970558
labeled-data,PIC_0558,img0019.png,245.13973999023438,194.003662109375,266.2560028082884,187.4245208713386,291.599609375,176.24639892578125,316.1692810058594,168.23899841308594,274.6493225097656,200.7861572258913,269.12424316808983,213.39195251129235,270.870236204041,211.71153564318882,290.0860961954335,195.95181884497137,288.0842437777701,213.5440826382455,289.1934143093255,223.06452941223313,320.4059753417969,188.64276123046875,347.4604797363281,191.73472595214844,358.6049499511719,176.23797607421875,267.4331512484733,171.21712951458792,255.81187439300456,161.80465697906578,260.49401855468744,156.18377990924017,278.0275390638425,167.4658538804935,265.32271118029826,155.7912322984623,258.71052551605135,156.1463623046875,300.91304931909116,155.19039306237894,314.6458435058594,126.92384490899676,338.5257873535156,140.14454650878906,315.81090087756377,316.3419280999147,314.0569152832031,176.69386901586984,283.2053497294317,182.55758972033726
labeled-data,PIC_0558,img0051.png,266.34943950122835,233.6717541650323,281.8873325213155,210.919839385619,295.7604512892504,192.0523978612275,311.29834430933755,172.6300315861186,291.87597803422864,222.57325915068435,294.09567703709826,233.6717541650323,290.76612853279386,244.77024917938022,305.7490968021636,205.92551662916244,320.1771403208159,222.01833439996696,324.6165383265551,219.24371064637995,328.50101158157685,185.94822560333614,353.4726253638597,175.40465533970558,350.1430768595553,158.2019880674663,273.00853650983714,197.60164536840148,258.0255682404674,196.49179586696667,256.9157187390326,192.6073226119449,279.1127087677285,190.9425483597927,260.245267243337,185.39330085261875,256.3607939883152,188.72284935692312,290.21120378207644,166.52585932822723,290.76612853279386,136.5599227894878,315.73774231507673,125.46142777513984,316.8475918165115,318.02031627407666,315.1828175643593,174.8497305889882,292.43090278494606,198.71149486983626
labeled-data,PIC_0558,img0088.png,290.76612853279386,239.77592642292365,295.20552653853304,217.02401164351036,302.97447304857656,193.1622473626623,308.5237205557506,175.40465533970558,310.74341955862013,222.57325915068435,313.5180433122071,234.2266789157497,311.8532690600549,245.88009868081502,320.1771403208159,197.0467206176841,334.6051838394682,187.61299985548834,332.38548483659866,171.52018208468382,329.05593633229427,183.17360184974916,351.8078511117075,168.74555833109682,335.715033340903,162.08646132248805,282.44225727203286,210.919839385619,269.67898800553274,216.46908689279297,274.1183860112719,216.46908689279297,285.2168810256199,194.8270216148145,270.2339127562501,193.7171721133797,267.4592890026632,192.6073226119449,292.43090278494606,167.63570882966204,286.3267305270547,138.22469704163996,301.3096987964244,110.4784595057701,316.84759181651145,318.575241024794,314.62789281364195,177.06942959185778,300.1998492949896,202.59596812485805
labeled-data,PIC_0558,img1081.png,349.3252868652344,236.2523956298828,336.05914306640625,219.20643615722656,322.9148864746094,196.56637573242188,310.7771301269531,178.52699279785156,353.4644798325405,214.11230468750003,366.16275139087963,216.7019500732422,378.70366421794256,221.26104621654227,342.455951889563,194.40386733542832,357.362899206904,187.4583147083897,352.16934433449353,188.50187568431573,332.919573789699,171.60234528519808,327.1126708984375,137.46926879882812,311.04180908203125,115.936767578125,325.3086130223754,226.76066761366314,318.1568943093576,239.5011659750331,318.95982647524585,237.24550267081298,316.7917379484113,216.5507587595947,305.5938585316319,228.30966645219027,309.0722266000713,231.35230877593443,298.7396240234375,192.66288929335064,272.0351867675781,183.4429168701172,274.57136707655377,154.30168266529367,316.06898670546,317.71995601770544,313.7528381347656,176.1504364013672,330.0113830566406,204.48162841796875
labeled-data,PIC_0558,img1111.png,370.2698404778537,221.5548277189331,350.76793733160366,208.72462828061072,331.26603418535365,193.84159693215676,314.843378904301,181.01139749383435,354.8736011518668,194.35480490968965,368.2170085677221,191.27555704449227,362.57172081486027,189.2227251343607,345.6358575562747,185.11706131409753,363.59813676992604,175.8793177185054,365.13776070252476,169.20761401057777,331.77924216288653,167.66799007797908,321.51508261222864,135.3358874934067,302.0131794659786,128.66418378547905,349.22831339900495,223.09445165153178,353.33397721926815,234.38502715725548,360.51888890472867,232.8454032246568,318.94904272456415,207.18500434801203,295.8546837355839,210.7774601907423,283.0244842972615,206.67179637047914,308.17167519637337,196.40763681982122,285.07731620739304,209.2378362581436,284.56410822986015,182.55102142643304,316.89621081443255,318.5511354726503,313.3037549717023,178.4453576061699,336.9113219382155,200.5133006400844
labeled-data,PIC_0558,img1156.png,381.1855773925781,176.5019989013672,360.19708251953125,178.99578857421875,334.2386474609375,176.0225372314453,311.310546875,175.88128662109375,360.3587609153044,163.2369415935716,368.2273790083432,154.6327530233483,366.7731018066406,155.03581393643424,346.1160814009212,162.81627203790754,352.6229584392747,147.0637917054326,356.0879915287617,135.16048726784572,316.7577782492888,158.53568128284633,288.2478942871094,139.91171264648438,264.1969299316406,143.50833129882812,356.244873046875,193.78347778320312,362.24799954012826,206.48570034001986,361.7755027281611,204.1609711998385,322.11857572354825,196.43110968439194,317.3985364826117,207.4599693461468,304.02765889293266,209.61758267001107,329.06536368696254,196.45915907182194,303.70065246004776,219.83059007368587,289.07158053799674,200.30613491033233,316.4108070862919,316.91957248135617,311.7026062011719,177.37086486816406,343.72481614790456,180.45779201482455
labeled-data,PIC_0558,img1189.png,385.15287182630766,189.2227251343607,361.54530485979444,191.78876502202516,335.8849059831497,190.24914108942647,314.33017092676806,188.7095171568278,364.6245527249918,175.36610974097252,372.83588036551816,168.18119805551197,375.91512823071554,171.77365389824226,338.96415384834705,170.74723794317646,339.47736182587994,157.91703850485408,328.1867863201563,158.430246482387,320.38591495316894,167.09263847974728,303.2967850699047,146.98777979355404,291.23386985818877,164.74707163302475,363.2762801503811,206.63219389592732,375.6742763402003,213.3338134579917,381.03557198985186,213.3338134579917,336.46980190212355,206.63219389592732,331.108506252472,222.7160808448819,325.4121296247172,225.39672866970767,312.3439714786916,207.9725178083402,286.54273616474364,219.7003520419529,256.720529113557,212.9987324798885,315.3597002816206,320.22464547291906,314.6895383254142,179.49063466956645,345.8520692890137,187.86765912214696
