scorer,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
bodyparts,Head,Head,Pro,Pro,Meso,Meso,Meta,Meta,LF0,LF0,LF1,LF1,LF2,LF2,LM0,LM0,LM1,LM1,LM2,LM2,LH0,LH0,LH1,LH1,LH2,LH2,RF0,RF0,RF1,RF1,RF2,RF2,RM0,RM0,RM1,RM1,RM2,RM2,RH0,RH0,RH1,RH1,RH2,RH2,Bar,Bar,Axis,Axis,Fix,Fix
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/PIC_0679/img0904.png,263.7712707519531,147.8460235595703,284.9678039550781,144.36643981933594,305.44464111328125,135.74656677246094,326.3936767578125,130.8094482421875,297.8603352613302,161.7163347181738,289.61697566254406,169.95969431695994,294.5629914218157,176.00482468940308,311.42108154296875,156.46676635742188,320.3921848313455,174.9057100762316,326.1750183105469,181.3411102294922,336.9890441894531,151.50357055664062,373.4215393066406,152.93780517578125,400.58917236328125,142.2645721435547,287.9683037427868,127.64378170985788,280.8240587571722,123.24732325717196,278.62582953082926,127.64378170985788,311.04971061938795,118.85086480448604,311.04971061938795,107.85971867277124,326.43731520378867,101.81458830032807,324.2390859774457,116.65263557814308,331.3833309630603,89.72432755544179,348.41960746721827,102.91370291349955,324.7886432840314,268.88000950239325,322.04085675110275,125.44555248351492,295.1125487284014,144.68005821401584
labeled-data/PIC_0679/img0915.png,270.8352267196824,154.28785700912624,287.35552978515625,145.7209930419922,314.113391009197,139.1908229546444,332.733066343058,130.635836990438,301.0869140625,158.2427978515625,299.5195914231979,170.89459446905627,290.9646054589915,179.9528149017454,315.7082824707031,155.4844207763672,322.6275634765625,171.51600646972656,331.9913635253906,175.5501708984375,339.88140869140625,149.63800048828125,376.9765930175781,148.1522979736328,405.2747802734375,140.2862091064453,292.47430886443976,129.62936805347258,282.40961949478515,120.06791315230072,282.1035461425781,124.60408782958984,311.09398419830063,119.56467868381799,312.6036876037489,107.4870514402325,326.19101825278256,96.41589313361249,326.19101825278256,114.02909953050798,338.77187996485077,88.36414163788885,351.85597614540166,99.43529994450887,325.68778378429977,272.0447226340847,323.67484591036884,129.12613358498984,297.0034190807843,147.24257445036804
labeled-data/PIC_0679/img0932.png,266.25607678387314,150.34645727329584,286.71258544921875,140.03057861328125,306.4643002572881,134.680915660277,327.3516890746465,132.0699920581072,292.8874975260051,156.61267391850336,290.27657392383526,169.66729192935236,284.0103572786278,171.7560308110882,320.563287709005,154.5239350367675,335.70664460158986,163.9232600045788,349.3741149902344,168.08071899414062,331.52916683811816,151.39082671416375,358.8642883300781,172.71311950683594,357.7590026855469,154.48849487304688,288.7100197625334,122.14848236986197,284.0103572786278,119.53755876769216,279.31069479472217,117.9710046063903,298.84991455078125,121.16886138916016,297.06497528947676,107.00512547727712,300.19808361208055,107.00512547727712,328.2410583496094,110.62894439697266,348.52471923828125,87.67124938964844,370.72784423828125,93.5338134765625,323.1742113111748,273.5820512957105,322.65202659074083,129.98125317637138,293.93186696687303,140.94713230548456
labeled-data/PIC_0679/img1621.png,281.8759419729388,165.38588256184593,296.2991892913768,154.42421459983305,315.33787575171493,137.69324771044495,327.6517333984375,124.44593811035156,315.9148056444525,157.30886406352064,318.79945510814014,176.34755052385884,323.9918241427778,181.53991955849654,331.4919127483655,150.3857053506704,349.9536693159662,155.5780743853081,363.5281982421875,153.30975341796875,340.0563049316406,141.39559936523438,374.3900146484375,142.90234375,370.10272216796875,124.95306396484375,292.8376099349516,133.65473846128228,284.7605914366263,135.38552813949485,273.04449462890625,129.8362579345703,302.51690673828125,125.77587890625,293.9914697204267,115.76991178641913,297.4491271972656,112.20978546142578,324.5687540355153,107.11596339535632,336.1073518902657,77.69253886574276,353.17437744140625,73.49797058105469,325.7226138209903,272.1179127182873,324.5687540355153,129.61622921211963,303.79927789696455,151.53956513614543
labeled-data/PIC_0679/img1630.png,279.44126518904136,157.3333309443734,296.8923416525763,149.69848499157683,315.5413513183594,133.93804931640625,331.9689025878906,123.25350952148438,313.0629577636719,156.68408203125,324.1596486268497,170.96698443151007,332.33984071913164,175.87509968687925,332.88518685861715,147.51710043363497,349.24557104318114,154.06125410746057,363.8537902832031,151.1970672607422,344.0145568847656,141.10812377929688,376.0997619628906,141.68858337402344,380.33030099385275,127.88463941215818,291.2754211425781,130.91299438476562,282.1679958864687,126.24860099370176,271.5284118652344,123.58625793457031,305.63970947265625,120.08377075195312,300.822265625,107.42930603027344,309.43530286074207,105.52544769325402,325.46832275390625,103.8248519897461,342.45135498046875,77.10164642333984,360.9457092285156,69.431640625,325.79568704530607,269.67463567837956,323.6143024873642,129.52067783061457,302.89114918691644,148.6077927126059
labeled-data/PIC_0679/img1636.png,265.2998797069589,167.47108406321757,286.7768319183557,152.43721751523984,308.25378412975243,139.01412238311684,321.71112060546875,127.29469299316406,306.1060889086128,163.1756936209382,308.25378412975243,180.35725539005563,315.7707174037413,187.3372648587596,319.52918404073574,160.49107459451363,325.97226970415477,171.229550700212,334.8136291503906,173.75413513183594,332.4794921875,148.30172729492188,368.1523742675781,144.5438232421875,379.0487976074219,127.6553955078125,282.28173828125,133.6647491455078,274.9645082020875,130.42334149855813,278.72297483908187,125.05410344570896,301.2737746610485,125.05410344570896,301.2737746610485,113.24177972944074,312.5491745720318,106.79869406602171,318.4553364301659,112.70485592415582,328.65688873057934,84.24789424405509,348.6470642089844,86.98535919189453,325.43534589886985,271.6343022884919,321.1399554565905,126.6648748615637,294.83068899762947,149.21567468353032
labeled-data/PIC_0679/img1644.png,265.83447265625,170.329833984375,286.0483703613281,155.9626922607422,306.9430847167969,140.29971313476562,324.9694519042969,130.98471069335938,298.16510110914817,169.98843553241935,297.14599867088185,187.82272820207922,293.06958891781676,189.86093307861177,313.96118890227547,162.34516724542226,318.0000915527344,179.19952392578125,324.1522132849382,188.33227942121235,328.9156799316406,155.65292358398438,364.7085876464844,162.270751953125,366.4449644729888,152.66369408189263,277.27350112468946,145.52997701402867,268.10157918029296,143.49177213749613,254.01852416992188,146.33717346191406,292.68792724609375,131.47044372558594,288.99317916475167,120.05241605737174,289.5027303838848,114.4473526469072,316.5089449979411,118.52376239997233,318.5471498744737,91.51754778591595,333.2569274902344,105.58113861083984,325.1713157232045,270.8795769207809,322.2952575683594,128.54257202148438,292.5841369628906,148.70314025878906
labeled-data/PIC_0679/img1650.png,272.624755859375,176.38340759277344,291.9871826171875,159.95330810546875,311.01971435546875,141.66033935546875,327.0120849609375,128.34979248046875,309.0734662235893,170.42940789532454,312.1055065357865,182.05222909208044,309.5788062756221,194.68573039290206,319.1802672642466,163.8599872188973,330.2977484089696,184.0735893002119,328.27638820083814,187.10562961240907,335.2159423828125,151.22975158691406,374.2623329358289,151.73182597010853,391.4438947049463,139.0983246692869,281.5703125,150.86383056640625,272.688982477223,149.71046576197708,276.73170289348593,160.8279469067001,295.7147521972656,133.03024291992188,288.35452409024185,118.8847225879723,286.3331638821104,104.22986107901923,317.15890705611514,118.8847225879723,321.20162747237805,88.05897941396753,337.6847839355469,100.07447052001953,325.7496879406739,271.49741830189754,322.2123075764438,128.48618357659674,300.4826853390306,154.7638662823057
