scorer,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
bodyparts,Head,Head,Pro,Pro,Meso,Meso,Meta,Meta,LF0,LF0,LF1,LF1,LF2,LF2,LM0,LM0,LM1,LM1,LM2,LM2,LH0,LH0,LH1,LH1,LH2,LH2,RF0,RF0,RF1,RF1,RF2,RF2,RM0,RM0,RM1,RM1,RM2,RM2,RH0,RH0,RH1,RH1,RH2,RH2,Bar,Bar,Axis,Axis,Fix,Fix
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/PIC_0678/img0121.png,271.0408630371094,165.8600616455078,293.00897216796875,153.52210998535156,309.9728088378906,136.037353515625,327.0278625488281,123.74365997314453,307.1274211598587,162.08338004263368,308.9024280926242,177.46677345993416,303.5774072943278,184.5668011909959,329.0191733306325,147.29165560292168,346.7692426582869,153.20834537880648,361.56096709799886,145.51664867015626,339.0775459496366,144.92497969256777,370.78570556640625,146.26046752929688,365.09112548828125,126.37515258789062,286.6385498046875,138.7818603515625,279.31897921320024,136.04994502874058,271.03561352696147,143.14997275980232,296.2191467285156,127.88356018066406,287.0106759218504,118.89154467867468,285.73199462890625,112.95915985107422,315.6091003417969,109.91297149658203,325.95513916015625,76.92033386230469,344.3170166015625,65.27272033691406,323.10248355474766,270.35880294132545,322.0577087402344,128.39523315429688,301.2107313839739,152.02500742362952
labeled-data/PIC_0678/img1894.png,317.04052734375,193.52053833007812,320.523681640625,167.51080322265625,323.49462890625,140.7540283203125,325.50689697265625,121.73082733154297,339.39819158219376,174.11889561521642,343.74411602967643,184.98370673392301,335.33990478515625,180.73280334472656,343.74411602967643,154.01899504560922,358.41161103993034,159.99464116089783,377.42503049766685,162.71084394057448,346.4180603027344,131.00669860839844,368.7331816027016,100.78142056394688,358.41161103993034,102.41114223175288,306.34423828125,170.90354919433594,297.56866877517336,182.26750395424637,293.22274432769075,195.8485178526296,309.51996100575064,145.32714615064393,289.3424987792969,142.0819854736328,290.7297058105469,140.36956787109375,309.3425598144531,120.1915054321289,301.3713526667207,86.11392555369298,317.6685693447806,78.50855777059834,324.73069657193986,271.9021956835758,326.9036587956812,127.94344836071338,321.17156982421875,158.01939392089844
labeled-data/PIC_0678/img3234.png,340.43994140625,189.5018310546875,333.53106689453125,168.21694946289062,324.42620849609375,143.63247680664062,319.10052490234375,126.6170883178711,345.5306701660156,158.36416625976562,356.8296203613281,160.30416870117188,361.8335266113281,163.67544555664062,343.0879821777344,141.77175903320312,358.7560713488355,135.33758400205826,372.49500401347905,122.69776595058622,339.0373229980469,124.9795150756836,350.0754699707031,93.63008880615234,333.88531494140625,94.68624114990234,317.6485595703125,165.54644775390625,313.6923722088048,180.401283142089,306.54812722319014,192.4915438869753,312.3267517089844,152.9270782470703,295.55698109147534,164.4641212511025,284.217041015625,165.63865661621094,303.80034069026146,134.23846938888678,273.5746888280457,113.35529173862864,265.9342346191406,98.53998565673828,324.1339610339338,270.5286814221505,323.5844037273481,131.49068285595808,332.37732063271994,156.77031895890215
labeled-data/PIC_0678/img3409.png,287.2592468261719,188.0941619873047,299.8857421875,167.37136840820312,318.3341064453125,144.44232177734375,331.7463073730469,130.98562622070312,316.02860032823196,184.52384728657313,317.48776972847685,200.08832088918535,314.0830411279054,215.65279449179764,325.6849670410156,166.50738525390625,348.1303271336197,182.5782880862466,347.6439373335381,186.9557962869813,346.5043029785156,153.86514282226562,381.09771728515625,137.50515747070312,387.5763854980469,120.3549575805664,291.2227205240687,167.98659408379763,283.44048372276256,171.87771248445068,287.8179919234973,172.85049208461396,298.03217772521157,148.04461228045068,290.24994092390546,143.66710407971598,281.5478515625,143.04547119140625,325.27000652978296,117.40205487530784,327.7019555301911,95.02812407155272,350.3704528808594,98.06693267822266,324.78361672970135,269.6420623008588,323.32444732945646,131.02096927759354,304.3552451262728,161.17713688265476
labeled-data/PIC_0678/img3623.png,310.3540152865048,195.47104988959657,313.4281672697048,173.33715561055706,322.6506232193046,144.44012696847773,326.89007568359375,124.551025390625,334.9472311521043,172.7223252139171,343.5548567050641,179.48545957695694,357.69595582778373,181.94478116351686,339.8658743252242,165.34436045423726,352.1624822580239,171.4926644206371,365.68875098410354,178.25579878367697,348.0718994140625,135.1586151123047,368.7629029673035,102.63165999695869,365.68875098410354,82.34225690783916,305.435372113385,159.81088688447738,296.21291616378517,140.75114458863783,301.746389733545,133.373179828958,309.12435449322487,148.74393974495763,294.3684249738652,146.89944855503768,282.478271484375,132.8258056640625,311.8768005371094,122.9248046875,305.7035217285156,90.96546936035156,317.7319800461847,73.73463135487935,323.2654536159445,271.7100190729548,326.3396055991445,127.83970625919812,318.9616408394646,164.72953005759726
labeled-data/PIC_0678/img3676.png,350.4605712890625,191.47132873535156,343.1805844914643,171.6157147233072,332.3436279296875,145.3391876220703,325.64794921875,125.95726013183594,353.8769489261599,161.45416851034634,372.59558668687737,163.5934413972855,368.8518591347338,158.78007740167243,351.202857817486,142.20071252789418,360.82958580871207,128.83025698452462,359.7599493652425,113.32052855421594,348.33392333984375,131.57574462890625,361.84942626953125,97.69840240478516,347.45913026534254,106.90270989339854,325.5315831742165,169.47644183636808,318.04412806992957,180.70762449279852,311.6263094091122,168.40680539289852,320.7182191786035,159.3148956234072,306.27812719176427,160.38453206687677,301.999581417886,172.68535116677677,309.48703652217296,135.7828938670768,284.885398322373,111.7160738890116,287.45611572265625,92.26200866699219,326.0664013959513,271.6267221877115,323.92712850901216,128.83025698452462,338.36722049585126,161.98898673208112
labeled-data/PIC_0678/img4003.png,280.25764256949634,177.34745004014795,297.38867033341046,163.0715935702195,317.7903747558594,145.5362548828125,335.1998291015625,135.53244018554688,306.90590798002944,180.20262133413362,304.0507366860437,196.38192533338585,298.34039409807235,214.94053874429284,320.185546875,168.384033203125,335.9334828022172,190.19572086308352,334.5058971552244,191.62330651007636,343.4961242675781,160.00204467773438,384.9472566823049,155.45780345292434,404.93345574020475,154.03021780593147,284.0645376281439,157.83711286457907,277.40247127551066,161.64400792322664,276.4507475108487,175.44400251082413,297.38867033341046,144.03711827698157,292.15418962777005,136.89919004201735,284.0645376281439,131.18884745404597,333.9562072753906,119.58779907226562,348.6669616699219,99.43061065673828,371.4835205078125,109.84439086914062,324.5127976262745,270.61637897701377,325.7541809082031,129.9071502685547,300.3284606933594,154.60287475585938
labeled-data/PIC_0678/img4090.png,291.4666442871094,188.38433837890625,304.5379333496094,168.868408203125,319.99365234375,141.55245971679688,331.4972229003906,125.66239929199219,316.5878133145827,182.86780582439042,317.6153380870495,197.7669150251594,310.9364270660152,214.20731138462858,330.1850280761719,164.21755981445312,354.6062298958552,175.67513241712263,348.9548436472877,176.70265718958944,348.6511535644531,145.19940185546875,380.90966796875,123.22200775146484,390.0436096191406,105.84851837158203,295.00979309277943,160.26226083012025,284.12030029296875,161.750244140625,292.4409811616123,166.4274094649212,303.21270751953125,140.9061279296875,292.8111877441406,130.53602600097656,291.4134563891455,119.67503231768063,316.0290222167969,123.9278564453125,315.0465261558825,91.93186346107635,330.9866638183594,102.79916381835938,324.29424910808393,272.2624610290042,326.3492986530175,128.92275526988206,311.45018945224854,159.74849844388683
