scorer,,,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav,Pranav
bodyparts,,,Head,Head,Pro,Pro,Meso,Meso,Meta,Meta,LF0,LF0,LF1,LF1,LF2,LF2,LM0,LM0,LM1,LM1,LM2,LM2,LH0,LH0,LH1,LH1,LH2,LH2,RF0,RF0,RF1,RF1,RF2,RF2,RM0,RM0,RM1,RM1,RM2,RM2,RH0,RH0,RH1,RH1,RH2,RH2,Bar,Bar,Axis,Axis,Fix,Fix
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,PIC_0560,img00170.png,271.11447405691695,226.59028276122066,288.25326629597464,210.59407667143347,303.4877482862481,191.17011213383475,310.72412723162813,172.8887337455065,300.4408518881935,219.35390381584074,300.4408518881935,230.77976530854588,299.6791277886798,228.113730960248,315.29447182871013,200.31080132799883,332.052402018011,200.69166337775567,342.71653941120246,190.7892500840779,325.1968851223879,185.07631933772532,351.0955045058529,171.36528554647916,332.052402018011,166.03321684988344,280.25516325108106,196.8830428801873,262.3546469125097,198.78735312897152,263.4972330617802,198.40649107921465,283.6829216988925,183.9337331884548,272.2570602061875,170.60356144696547,279.11257710181053,167.17580299915394,288.6341283457315,170.60356144696547,275.68481865399895,142.03890771520264,292.4427488432999,139.7537354166616,316.8179200277375,319.13976085213227,316.43705797798066,175.17390604404753,299.29826573892296,202.21511157678304
labeled-data,PIC_0560,img00674.png,292.93855587873145,242.54099016957983,298.3320539381913,223.48396369282207,305.52338468413745,197.95473954471265,309.478616594408,180.6955457544415,311.63601581819194,232.473127125255,311.9955823554893,246.8557886171476,307.6807839079214,248.6536213036342,320.6251792506248,209.8204352755241,337.884373040896,216.29263294687576,333.2100080560309,214.1352337230919,329.2547761457604,184.29121112741467,349.0309356971128,161.27895274038644,339.3226391900853,141.8623597263314,286.4663582073798,217.0117660214704,277.47719477494695,223.12439715552478,276.3984951630549,226.36049599120062,289.3428905057583,202.26953799228045,271.3645636408926,199.39300569390193,275.6793620884604,201.90997145498315,289.7024570430557,180.6955457544415,274.60066247656835,154.80675506903478,295.0959551025154,147.61542432308846,317.02951387765165,318.40952953931344,314.8721146538678,177.45944691876565,306.6020842960295,208.02260258903752
labeled-data,PIC_0560,img00966.png,303.0504541522963,244.374296265475,300.05024407001827,224.03953904114593,303.71716750391374,199.3711450313041,308.3841609652351,181.70324121344444,316.38472118464324,230.03995920570208,321.38507132177335,241.37408618319694,315.7180078330259,250.04135975422247,320.3850012943474,210.03855865718168,336.71947840897235,217.70576220078118,333.0525549750769,215.03890879431177,331.0524149202249,185.37016464733983,351.05381546874526,161.0351273133067,340.3864018428677,142.367153468021,287.38269038928865,216.37233549754646,278.3820601424545,223.3728256895286,275.0484933843678,224.37289571695462,289.3828304441407,202.0379984377735,271.0482132746637,199.37114503130414,276.0485634117938,203.03806846519953,289.7161871199495,179.7031011585924,274.71513670855916,155.03470714875058,296.71667731193156,149.7010003358118,316.7180778604519,318.0461216191918,315.0512944814086,176.70289107631436,305.7173075587657,208.3717752781383
labeled-data,PIC_0560,img01352.png,270.2256164550781,113.34186466715818,285.1677822104956,134.95897919617923,300.3075153881934,158.07511890748538,309.46681725707515,172.0662875026538,274.31051973592287,144.00514891338136,261.98555156047365,151.0014154667432,270.36743158509034,153.78529842471443,282.44270150228516,160.4306097843457,278.7184752307276,180.25552351503663,287.8823987123755,191.8072796382862,288.86739774454594,171.072240230708,287.61171128397706,204.36478505758055,297.64210690285887,191.3647325797461,298.03973388671875,124.99066925048828,303.3237508508252,110.99828169697997,300.80053367533935,114.77290682088383,307.60801190002195,136.16330806233398,321.5748291015625,126.43984985351562,336.81317470968503,120.52832456339357,323.08677161011235,150.92112895305175,352.6814270019531,151.0230255126953,349.07269287109375,177.66632080078125,316.54713946716555,318.6755913319946,314.11940160259525,178.57292164186038,296.76652346823494,146.35344270955568
labeled-data,PIC_0560,img01799.png,282.2941518493019,233.2999335870777,289.4527202683874,209.6766578040955,299.8326444760614,189.2747378097018,307.70706973705546,171.7362451829423,303.4119286856041,217.90901148604388,306.9912128951469,227.215150430855,303.7698571065584,224.35172306322082,319.51870762854657,193.56987886115311,332.40413078290044,190.34852307256463,338.13098551816887,177.4630999182107,328.8248465733577,177.82102833916497,352.4481223563399,165.29353360576533,332.0462023619462,158.1349651866798,275.13558343021634,211.82422832982115,265.8294444854052,221.4882956955866,260.46051817109105,235.80543253375762,282.6520802702562,181.758240969662,268.33494343208514,171.7362451829423,269.05080027399373,163.86181992194827,290.5265055312502,164.57767676385677,287.66307816361603,131.64826203606341,307.70706973705546,118.40491046075522,316.6552802609123,319.20275461610385,315.22356657709526,176.74724307630214,298.4009307922443,198.93880517546725
labeled-data,PIC_0560,img01902.png,287.519286563434,231.17125054278733,293.8587968109994,212.8571098275983,303.01586716859396,190.66882396111927,310.05976744366666,172.35468324593026,311.1163524849276,217.7878400201492,311.82074251243483,230.46686051528005,309.707572429913,229.41027547401916,320.27342284252205,195.59955415367017,337.17878350269655,198.41711426369926,341.40512366774016,187.49906883733658,330.8392732551311,172.00248823217663,350.5621940253347,149.10981233819035,340.7007336402329,131.85225666426223,284.3495314396513,202.29125941498924,272.3749009720277,206.86979459378648,271.31831593076674,210.7439397450765,288.2236765909413,184.6815087273075,270.2617308895059,177.28541343848116,267.4441707794768,167.42395305337936,291.393431714724,166.7195630258721,281.1797763158686,136.78298685681312,301.2548920998258,124.8083563891895,316.7514727049857,318.86780896744244,315.3426926499712,178.6941934934957,303.01586716859396,200.8824793599747
labeled-data,PIC_0560,img02009.png,270.5127927676773,227.69886664655053,286.2040710449219,210.2058563232422,300.7646625449879,189.5493621826172,309.4786518028005,170.78683061427435,302.8049134306144,216.4980181573423,309.9940021445973,227.61073483214702,316.40026214956265,224.84616563981373,310.11768808881754,206.1772702062035,319.111267089844,218.07201558193205,320.2475914139302,218.67038194127397,330.24192284676235,175.44134111232123,349.3277893066406,155.02378845214844,353.0318298339844,129.25726318359375,274.29423227827067,202.14277123543422,257.23360615810395,205.96355675789513,246.3862427763176,208.1814921396319,285.4477110811042,180.19117621686303,274.9839759688823,166.77819413966498,278.4664447715504,156.61364630963647,292.9543069805019,163.9855528779793,291.2108823672868,130.74767245901745,313.6551654746755,115.54585618800479,316.6059752412606,318.4964294433594,314.85174560546875,176.20447367588045,296.42938232421875,199.19122314453125
labeled-data,PIC_0560,img02679.png,304.44467196731483,228.48655804934216,308.34584603826494,208.6260355063232,316.14819418016526,186.6375998336951,320.7586726276518,168.19568604374894,326.43310763994293,210.044644259396,329.6249773343567,222.45747084878283,331.3982382756976,234.1609930616333,334.2354557818432,188.76551296330427,349.4854998773756,195.5039045404,357.2878480192759,186.2829476454269,343.81106486508446,166.77707729067617,361.89832646676246,141.5967719236343,360.47971771368964,121.73624938061533,300.54349789636467,197.27716548174095,290.9678888131234,199.75973079961832,291.3225410013916,207.91673112978683,302.67141102597384,178.1259473152584,288.485323495246,174.93407762084465,285.6481059891005,158.62007696050767,304.799324155583,157.91077258397127,292.38649756619617,134.50372815827038,317.92145512150626,123.15485813368812,316.50284636843344,320.34147481080475,315.0842376153607,178.1259473152584,311.53771573267875,199.75973079961832
